Elapsed time (s),Accuracy (%),Alpha
4806.0,62.81675584788263,$\gamma=0.1$
4826.0,61.532333027968875,$\gamma=0.1$
4846.0,59.95024360590248,$\gamma=0.1$
4866.0,58.536392789807,$\gamma=0.1$
4886.0,60.31907789383331,$\gamma=0.1$
4906.0,62.10176299785961,$\gamma=0.1$
4926.0,63.25806635575817,$\gamma=0.1$
4946.0,62.952812057123516,$\gamma=0.1$
4966.0,62.64755775848888,$\gamma=0.1$
4986.0,62.08015544600822,$\gamma=0.1$
5006.0,61.29826836393406,$\gamma=0.1$
5026.0,60.5163812818599,$\gamma=0.1$
5046.0,61.2490206027164,$\gamma=0.1$
5066.0,62.36029160893632,$\gamma=0.1$
5086.0,63.47156261515624,$\gamma=0.1$
5106.0,63.20901490790697,$\gamma=0.1$
5126.0,62.60301244552229,$\gamma=0.1$
5146.0,61.997009983137616,$\gamma=0.1$
5166.0,61.50182936212217,$\gamma=0.1$
5186.0,61.0343542076417,$\gamma=0.1$
5206.0,60.64709546469141,$\gamma=0.1$
5226.0,61.78394968832072,$\gamma=0.1$
5246.0,62.92080391195001,$\gamma=0.1$
5266.0,63.87058088057458,$\gamma=0.1$
5286.0,64.38384417985024,$\gamma=0.1$
5306.0,64.89710747912592,$\gamma=0.1$
5326.0,64.10514709006672,$\gamma=0.1$
5346.0,62.24527625624279,$\gamma=0.1$
5366.0,60.38540542241887,$\gamma=0.1$
5386.0,61.28712649713282,$\gamma=0.1$
5406.0,62.879245703297215,$\gamma=0.1$
5426.0,64.34803914618296,$\gamma=0.1$
5446.0,63.47364132258381,$\gamma=0.1$
5466.0,62.973678344541085,$\gamma=0.1$
5486.0,63.34739682158379,$\gamma=0.1$
5506.0,63.721115298626486,$\gamma=0.1$
5526.0,62.835563938617824,$\gamma=0.1$
5546.0,61.822433535386686,$\gamma=0.1$
5566.0,62.915680002068186,$\gamma=0.1$
5586.0,64.00892646874968,$\gamma=0.1$
5606.0,64.71050989187165,$\gamma=0.1$
5626.0,65.09164168759548,$\gamma=0.1$
5646.0,65.4727734833193,$\gamma=0.1$
5666.0,62.89090368608604,$\gamma=0.1$
5686.0,61.120257045151426,$\gamma=0.1$
5706.0,62.970883034502414,$\gamma=0.1$
5726.0,64.8215090238534,$\gamma=0.1$
5746.0,64.17768614990908,$\gamma=0.1$
5766.0,62.91025092075273,$\gamma=0.1$
5786.0,63.49923585441801,$\gamma=0.1$
5806.0,65.60711023168368,$\gamma=0.1$
5826.0,64.57323275169409,$\gamma=0.1$
5846.0,62.753917131831635,$\gamma=0.1$
5866.0,61.231304117247966,$\gamma=0.1$
5886.0,65.34604484732903,$\gamma=0.1$
5906.0,65.12380246869849,$\gamma=0.1$
5926.0,63.81731407054223,$\gamma=0.1$
5946.0,62.700688259366686,$\gamma=0.1$
5966.0,65.04181985686319,$\gamma=0.1$
5986.0,64.53989457439395,$\gamma=0.1$
6006.0,64.0379692919247,$\gamma=0.1$
6026.0,64.29793248336915,$\gamma=0.1$
6046.0,66.16282923478225,$\gamma=0.1$
6066.0,64.74439972454097,$\gamma=0.1$
6086.0,63.32597021429969,$\gamma=0.1$
6106.0,63.74518309108465,$\gamma=0.1$
6126.0,65.54473067603992,$\gamma=0.1$
6146.0,65.00364562783155,$\gamma=0.1$
6166.0,64.46256057962317,$\gamma=0.1$
6186.0,64.79377524604503,$\gamma=0.1$
6206.0,65.77114214170703,$\gamma=0.1$
6226.0,65.46510290344733,$\gamma=0.1$
6246.0,65.15906366518763,$\gamma=0.1$
6266.0,65.24647829558965,$\gamma=0.1$
6286.0,65.60265268323725,$\gamma=0.1$
6306.0,64.9488415833188,$\gamma=0.1$
6326.0,64.29503048340034,$\gamma=0.1$
6346.0,64.36445689261778,$\gamma=0.1$
6366.0,64.96251261323488,$\gamma=0.1$
6386.0,64.36146689922327,$\gamma=0.1$
6406.0,63.76042118521167,$\gamma=0.1$
6426.0,63.97395305530367,$\gamma=0.1$
6446.0,64.85395759051039,$\gamma=0.1$
6466.0,65.73396212571711,$\gamma=0.1$
6486.0,65.4172303189521,$\gamma=0.1$
6506.0,65.17489326775042,$\gamma=0.1$
6526.0,65.23821173083864,$\gamma=0.1$
6546.0,65.28105563988846,$\gamma=0.1$
6566.0,64.9348827293178,$\gamma=0.1$
6586.0,65.11797591908146,$\gamma=0.1$
6606.0,65.73410507169069,$\gamma=0.1$
6626.0,66.0233401343887,$\gamma=0.1$
6646.0,65.54982219073116,$\gamma=0.1$
6666.0,65.47228017538585,$\gamma=0.1$
6686.0,65.71871851183712,$\gamma=0.1$
6706.0,65.45729004195819,$\gamma=0.1$
6726.0,64.78033412503969,$\gamma=0.1$
6746.0,64.68827305047645,$\gamma=0.1$
6766.0,65.0747623706253,$\gamma=0.1$
6786.0,65.58399021642991,$\gamma=0.1$
6806.0,66.12390270050703,$\gamma=0.1$
6826.0,65.849762589387,$\gamma=0.1$
6846.0,64.96589436663503,$\gamma=0.1$
6866.0,65.15201227328826,$\gamma=0.1$
6886.0,65.3381301799415,$\gamma=0.1$
6906.0,65.5058281712577,$\gamma=0.1$
6926.0,65.65845532057503,$\gamma=0.1$
6946.0,65.81108246989234,$\gamma=0.1$
6966.0,65.21609826751732,$\gamma=0.1$
6986.0,64.43421118544316,$\gamma=0.1$
0.0,0.0,$\gamma=0.5$
66.0,5.113965223116155,$\gamma=0.5$
86.0,5.771933595863632,$\gamma=0.5$
106.0,6.429901968611109,$\gamma=0.5$
126.0,7.094633174440469,$\gamma=0.5$
146.0,7.887858273321058,$\gamma=0.5$
166.0,8.681083372201648,$\gamma=0.5$
186.0,9.610103015425722,$\gamma=0.5$
206.0,10.855976631424538,$\gamma=0.5$
226.0,12.101850247423352,$\gamma=0.5$
246.0,12.439679579860668,$\gamma=0.5$
266.0,12.034563517815549,$\gamma=0.5$
286.0,11.629447455770434,$\gamma=0.5$
306.0,11.896036189892989,$\gamma=0.5$
326.0,12.330551148080419,$\gamma=0.5$
346.0,12.765066106267847,$\gamma=0.5$
366.0,13.157368756987825,$\gamma=0.5$
386.0,13.53911832926841,$\gamma=0.5$
406.0,13.920867901548995,$\gamma=0.5$
426.0,14.312001032221152,$\gamma=0.5$
446.0,14.705480052840766,$\gamma=0.5$
466.0,15.098959073460383,$\gamma=0.5$
486.0,15.492438094079999,$\gamma=0.5$
506.0,15.885917114699616,$\gamma=0.5$
526.0,16.27939613531923,$\gamma=0.5$
546.0,16.672875155938847,$\gamma=0.5$
566.0,17.066354176558463,$\gamma=0.5$
586.0,17.464543247994484,$\gamma=0.5$
606.0,17.952223329860782,$\gamma=0.5$
626.0,18.43990341172708,$\gamma=0.5$
646.0,18.965938314529833,$\gamma=0.5$
666.0,20.220715180905486,$\gamma=0.5$
686.0,21.475492047281143,$\gamma=0.5$
706.0,22.681041230505947,$\gamma=0.5$
726.0,22.951263964392517,$\gamma=0.5$
746.0,23.221486698279087,$\gamma=0.5$
766.0,23.49586670301234,$\gamma=0.5$
786.0,23.849234893479395,$\gamma=0.5$
806.0,24.202603083946446,$\gamma=0.5$
826.0,24.555971274413498,$\gamma=0.5$
846.0,24.909339464880553,$\gamma=0.5$
866.0,25.262707655347604,$\gamma=0.5$
886.0,25.616075845814656,$\gamma=0.5$
906.0,25.969444036281715,$\gamma=0.5$
926.0,26.322812226748766,$\gamma=0.5$
946.0,26.521274040418596,$\gamma=0.5$
966.0,26.68100925411841,$\gamma=0.5$
986.0,26.84074446781823,$\gamma=0.5$
1006.0,27.00047968151804,$\gamma=0.5$
1026.0,27.160214895217855,$\gamma=0.5$
1046.0,26.963493131795463,$\gamma=0.5$
1066.0,26.677657110813456,$\gamma=0.5$
1086.0,26.391821089831456,$\gamma=0.5$
1106.0,26.105985068849453,$\gamma=0.5$
1126.0,26.138852905488818,$\gamma=0.5$
1146.0,26.432478468937383,$\gamma=0.5$
1166.0,26.72610403238594,$\gamma=0.5$
1186.0,27.019729595834498,$\gamma=0.5$
1206.0,27.31335515928306,$\gamma=0.5$
1226.0,27.606980722731617,$\gamma=0.5$
1246.0,27.900606286180178,$\gamma=0.5$
1266.0,28.194231849628736,$\gamma=0.5$
1286.0,28.673087575671897,$\gamma=0.5$
1306.0,29.58414706350502,$\gamma=0.5$
1326.0,30.49520655133815,$\gamma=0.5$
1346.0,31.40626603917127,$\gamma=0.5$
1366.0,31.773898135475363,$\gamma=0.5$
1386.0,32.00567336365295,$\gamma=0.5$
1406.0,32.23744859183054,$\gamma=0.5$
1426.0,32.46922382000813,$\gamma=0.5$
1446.0,32.70099904818572,$\gamma=0.5$
1466.0,32.907198328946016,$\gamma=0.5$
1486.0,33.05372039229064,$\gamma=0.5$
1506.0,33.20024245563527,$\gamma=0.5$
1526.0,34.00633181422399,$\gamma=0.5$
1546.0,35.35206719363328,$\gamma=0.5$
1566.0,36.69780257304257,$\gamma=0.5$
1586.0,36.594394088588196,$\gamma=0.5$
1606.0,36.12869958418308,$\gamma=0.5$
1626.0,35.66300507977797,$\gamma=0.5$
1646.0,35.93442700501283,$\gamma=0.5$
1666.0,36.39012806511739,$\gamma=0.5$
1686.0,36.88622260782361,$\gamma=0.5$
1706.0,38.14979370518375,$\gamma=0.5$
1726.0,39.41336480254388,$\gamma=0.5$
1746.0,40.57684342650752,$\gamma=0.5$
1766.0,39.83856410138117,$\gamma=0.5$
1786.0,39.10028477625482,$\gamma=0.5$
1806.0,38.94129084838565,$\gamma=0.5$
1826.0,40.13396300090815,$\gamma=0.5$
1846.0,41.32663515343065,$\gamma=0.5$
1866.0,42.32965172823886,$\gamma=0.5$
1886.0,43.177495542696576,$\gamma=0.5$
1906.0,44.025339357154294,$\gamma=0.5$
1926.0,44.67982848221391,$\gamma=0.5$
1946.0,45.17611830070835,$\gamma=0.5$
1966.0,45.67240811920281,$\gamma=0.5$
1986.0,45.968004992844556,$\gamma=0.5$
2006.0,45.79531827533125,$\gamma=0.5$
2026.0,45.62263155781794,$\gamma=0.5$
2046.0,45.86547223630842,$\gamma=0.5$
2066.0,46.44828990791584,$\gamma=0.5$
2086.0,47.031107579523265,$\gamma=0.5$
2106.0,47.09694441298573,$\gamma=0.5$
2126.0,46.739796883583196,$\gamma=0.5$
2146.0,46.382649354180664,$\gamma=0.5$
2166.0,47.31044124382232,$\gamma=0.5$
2186.0,48.559468036092746,$\gamma=0.5$
2206.0,49.80849482836317,$\gamma=0.5$
2226.0,50.345713213209784,$\gamma=0.5$
2246.0,50.30054284497135,$\gamma=0.5$
2266.0,50.255372476732916,$\gamma=0.5$
2286.0,50.24823715585356,$\gamma=0.5$
2306.0,50.272221422174844,$\gamma=0.5$
2326.0,50.296205688496144,$\gamma=0.5$
2346.0,50.91947680477201,$\gamma=0.5$
2366.0,51.692569655861696,$\gamma=0.5$
2386.0,52.46566250695138,$\gamma=0.5$
2406.0,52.581906270630874,$\gamma=0.5$
2426.0,52.53393773798829,$\gamma=0.5$
2446.0,52.4859692053457,$\gamma=0.5$
2466.0,52.4889345313002,$\gamma=0.5$
2486.0,52.50463332380141,$\gamma=0.5$
2506.0,52.45744976076855,$\gamma=0.5$
2526.0,51.21550084289503,$\gamma=0.5$
2546.0,49.973551925021525,$\gamma=0.5$
2566.0,49.247613554102564,$\gamma=0.5$
2586.0,49.725699929440346,$\gamma=0.5$
2606.0,50.20378630477812,$\gamma=0.5$
2626.0,50.99330835354721,$\gamma=0.5$
2646.0,52.50951372282496,$\gamma=0.5$
2666.0,54.02571909210272,$\gamma=0.5$
2686.0,54.733055143978014,$\gamma=0.5$
2706.0,53.55302924097038,$\gamma=0.5$
2726.0,52.373003337962764,$\gamma=0.5$
2746.0,52.827824904100154,$\gamma=0.5$
2766.0,54.620249073844796,$\gamma=0.5$
2786.0,56.41267324358945,$\gamma=0.5$
2806.0,57.0568906867528,$\gamma=0.5$
2826.0,56.76166617221617,$\gamma=0.5$
2846.0,56.46644165767951,$\gamma=0.5$
2866.0,56.583601152389285,$\gamma=0.5$
2886.0,56.803856664773164,$\gamma=0.5$
2906.0,57.02411217715705,$\gamma=0.5$
2926.0,57.56040763064193,$\gamma=0.5$
2946.0,58.17571308117546,$\gamma=0.5$
2966.0,58.741005909307376,$\gamma=0.5$
2986.0,58.356058434850624,$\gamma=0.5$
3006.0,57.971110960393865,$\gamma=0.5$
3026.0,57.572732303201676,$\gamma=0.5$
3046.0,56.91916104594643,$\gamma=0.5$
3066.0,56.265589788691194,$\gamma=0.5$
3086.0,55.670927132013006,$\gamma=0.5$
3106.0,56.195528448095104,$\gamma=0.5$
3126.0,56.72012976417721,$\gamma=0.5$
3146.0,57.11573934545905,$\gamma=0.5$
3166.0,57.210368178035786,$\gamma=0.5$
3186.0,57.304997010612524,$\gamma=0.5$
3206.0,57.56432394793455,$\gamma=0.5$
3226.0,57.95840389302903,$\gamma=0.5$
3246.0,58.352483838123504,$\gamma=0.5$
3266.0,58.6859020436817,$\gamma=0.5$
3286.0,58.87777617425205,$\gamma=0.5$
3306.0,59.06965030482241,$\gamma=0.5$
3326.0,59.26104475008712,$\gamma=0.5$
3346.0,59.45204672551851,$\gamma=0.5$
3366.0,59.6430487009499,$\gamma=0.5$
3386.0,59.108068760350164,$\gamma=0.5$
3406.0,58.39159331369771,$\gamma=0.5$
3426.0,57.75363359599055,$\gamma=0.5$
3446.0,58.607473477028584,$\gamma=0.5$
3466.0,59.461313358066626,$\gamma=0.5$
3486.0,59.90305996869814,$\gamma=0.5$
3506.0,59.383255505880285,$\gamma=0.5$
3526.0,58.86345104306243,$\gamma=0.5$
3546.0,58.59092435529792,$\gamma=0.5$
3566.0,58.52071586661195,$\gamma=0.5$
3586.0,58.45050737792599,$\gamma=0.5$
3606.0,58.30006061884735,$\gamma=0.5$
3626.0,58.12955428918143,$\gamma=0.5$
3646.0,58.00871717099491,$\gamma=0.5$
3666.0,58.83159554460001,$\gamma=0.5$
3686.0,59.654473918205106,$\gamma=0.5$
3706.0,60.13328711683587,$\gamma=0.5$
3726.0,59.80928148271366,$\gamma=0.5$
3746.0,59.48527584859147,$\gamma=0.5$
3766.0,59.54933562672561,$\gamma=0.5$
3786.0,59.930903500018914,$\gamma=0.5$
3806.0,60.31247137331221,$\gamma=0.5$
3826.0,60.381807716164445,$\gamma=0.5$
3846.0,60.37308616477489,$\gamma=0.5$
3866.0,60.34192843313409,$\gamma=0.5$
3886.0,59.884483062751606,$\gamma=0.5$
3906.0,59.427037692369126,$\gamma=0.5$
3926.0,59.07019540927001,$\gamma=0.5$
3946.0,58.94809368981615,$\gamma=0.5$
3966.0,58.8259919703623,$\gamma=0.5$
3986.0,59.099390785402086,$\gamma=0.5$
4006.0,59.69638097801755,$\gamma=0.5$
4026.0,60.293371170633016,$\gamma=0.5$
4046.0,60.09495590022542,$\gamma=0.5$
4066.0,59.69768923443092,$\gamma=0.5$
4086.0,59.35726525271314,$\gamma=0.5$
4106.0,60.09685281054793,$\gamma=0.5$
4126.0,60.83644036838272,$\gamma=0.5$
4146.0,60.96704564883897,$\gamma=0.5$
4166.0,59.676692120753394,$\gamma=0.5$
4186.0,58.38633859266782,$\gamma=0.5$
4206.0,58.13306469535877,$\gamma=0.5$
4226.0,58.72831057769632,$\gamma=0.5$
4246.0,59.32355646003386,$\gamma=0.5$
4266.0,59.216543045412905,$\gamma=0.5$
4286.0,58.93396478039112,$\gamma=0.5$
4306.0,58.71300424655496,$\gamma=0.5$
4326.0,59.662781192878164,$\gamma=0.5$
4346.0,60.612558139201376,$\gamma=0.5$
4366.0,61.102098855273745,$\gamma=0.5$
4386.0,60.517754912173146,$\gamma=0.5$
4406.0,59.933410969072554,$\gamma=0.5$
4426.0,59.8454613697502,$\gamma=0.5$
4446.0,60.16365263627935,$\gamma=0.5$
4466.0,60.48184390280851,$\gamma=0.5$
4486.0,60.6339041584871,$\gamma=0.5$
4506.0,60.65003902855778,$\gamma=0.5$
4526.0,60.66617389862847,$\gamma=0.5$
4546.0,60.75347662591702,$\gamma=0.5$
4566.0,60.858571320161225,$\gamma=0.5$
4586.0,60.965105069698524,$\gamma=0.5$
4606.0,61.098980883528284,$\gamma=0.5$
4626.0,61.23285669735805,$\gamma=0.5$
4646.0,61.364116045978875,$\gamma=0.5$
4666.0,61.48927030841909,$\gamma=0.5$
4686.0,61.61442457085929,$\gamma=0.5$
4706.0,60.100094406200036,$\gamma=0.5$
4726.0,60.46529473872781,$\gamma=0.5$
4746.0,61.635726935206925,$\gamma=0.5$
4766.0,62.80615913168604,$\gamma=0.5$
4786.0,62.94221536418999,$\gamma=0.5$
4806.0,62.819677567166664,$\gamma=0.5$
4826.0,62.707562019084136,$\gamma=0.5$
4846.0,62.79346930027131,$\gamma=0.5$
4866.0,62.87937658145849,$\gamma=0.5$
4886.0,62.75191112485739,$\gamma=0.5$
4906.0,62.12657589022585,$\gamma=0.5$
4926.0,61.501240655594316,$\gamma=0.5$
4946.0,61.54914374741739,$\gamma=0.5$
4966.0,62.14787825031076,$\gamma=0.5$
4986.0,62.74661275320415,$\gamma=0.5$
5006.0,62.719488747034646,$\gamma=0.5$
5026.0,62.53590009028438,$\gamma=0.5$
5046.0,62.39203808117041,$\gamma=0.5$
5066.0,63.002982756009175,$\gamma=0.5$
5086.0,63.61392743084794,$\gamma=0.5$
5106.0,63.74121851181592,$\gamma=0.5$
5126.0,62.73998441229429,$\gamma=0.5$
5146.0,61.73875031277267,$\gamma=0.5$
5166.0,61.57682159251547,$\gamma=0.5$
5186.0,62.10159733962537,$\gamma=0.5$
5206.0,62.53573658752597,$\gamma=0.5$
5226.0,62.42576867537847,$\gamma=0.5$
5246.0,63.2796085564165,$\gamma=0.5$
5266.0,64.13344843745455,$\gamma=0.5$
5286.0,63.09310695795314,$\gamma=0.5$
5306.0,61.91929296518096,$\gamma=0.5$
5326.0,61.02372046074387,$\gamma=0.5$
5346.0,60.19838984411244,$\gamma=0.5$
5366.0,60.70765576566791,$\gamma=0.5$
5386.0,60.905406054990806,$\gamma=0.5$
5406.0,60.84827989338919,$\gamma=0.5$
5426.0,60.79115373178756,$\gamma=0.5$
5446.0,60.656161561700515,$\gamma=0.5$
5466.0,61.19489612176029,$\gamma=0.5$
5486.0,62.300788837956645,$\gamma=0.5$
5506.0,63.40668155415301,$\gamma=0.5$
5526.0,62.990140305159635,$\gamma=0.5$
5546.0,62.19299050815374,$\gamma=0.5$
5566.0,61.483884730442796,$\gamma=0.5$
5586.0,62.447616158989305,$\gamma=0.5$
5606.0,63.41134758753581,$\gamma=0.5$
5626.0,63.90594680412111,$\gamma=0.5$
5646.0,63.30590406851929,$\gamma=0.5$
5666.0,62.70586133291749,$\gamma=0.5$
5686.0,62.76490620725414,$\gamma=0.5$
5706.0,63.36320463257804,$\gamma=0.5$
5726.0,63.961503057901936,$\gamma=0.5$
5746.0,63.65485333801452,$\gamma=0.5$
5766.0,63.121966548112326,$\gamma=0.5$
5786.0,62.62745456602566,$\gamma=0.5$
5806.0,62.86206429840486,$\gamma=0.5$
5826.0,63.09667403078405,$\gamma=0.5$
5846.0,63.454126804722534,$\gamma=0.5$
5866.0,64.09821337484163,$\gamma=0.5$
5886.0,64.7422999449607,$\gamma=0.5$
5906.0,62.85886467904126,$\gamma=0.5$
5926.0,61.43809659313336,$\gamma=0.5$
5946.0,62.08785217165567,$\gamma=0.5$
5966.0,62.73760775017798,$\gamma=0.5$
5986.0,63.02818493446425,$\gamma=0.5$
6006.0,63.147477107292424,$\gamma=0.5$
6026.0,61.71845091211282,$\gamma=0.5$
6046.0,60.289424716933226,$\gamma=0.5$
6066.0,60.578788212370725,$\gamma=0.5$
6086.0,64.58171443401231,$\gamma=0.5$
6106.0,62.96037803069289,$\gamma=0.5$
6126.0,62.06800337049929,$\gamma=0.5$
6146.0,62.8765396373749,$\gamma=0.5$
6166.0,63.55598731462659,$\gamma=0.5$
6186.0,62.483876018425356,$\gamma=0.5$
6206.0,63.04772431576049,$\gamma=0.5$
6226.0,63.61157261309561,$\gamma=0.5$
6246.0,63.7753633655336,$\gamma=0.5$
6266.0,63.61183427697933,$\gamma=0.5$
6286.0,63.44830518842506,$\gamma=0.5$
6306.0,63.80981347787503,$\gamma=0.5$
6326.0,64.30258113138524,$\gamma=0.5$
6346.0,64.73545355928792,$\gamma=0.5$
6366.0,64.0303161294419,$\gamma=0.5$
6386.0,63.325178699595874,$\gamma=0.5$
6406.0,62.3144381333468,$\gamma=0.5$
6426.0,60.59062350120003,$\gamma=0.5$
6446.0,58.866808869053266,$\gamma=0.5$
6466.0,58.927903259163415,$\gamma=0.5$
6486.0,60.44937789907235,$\gamma=0.5$
6506.0,61.970852538981305,$\gamma=0.5$
6526.0,62.80506894987472,$\gamma=0.5$
6546.0,63.46747077791189,$\gamma=0.5$
6566.0,64.06031826678343,$\gamma=0.5$
6586.0,63.33163264818559,$\gamma=0.5$
6606.0,62.60294702958775,$\gamma=0.5$
6626.0,62.425812277032435,$\gamma=0.5$
6646.0,63.53562969135409,$\gamma=0.5$
6666.0,64.64544710567574,$\gamma=0.5$
6686.0,64.82107738727898,$\gamma=0.5$
6706.0,64.23237266848358,$\gamma=0.5$
6726.0,63.64366794968821,$\gamma=0.5$
6746.0,63.920838827043355,$\gamma=0.5$
6766.0,64.41447863569252,$\gamma=0.5$
6786.0,64.89193997422853,$\gamma=0.5$
6806.0,65.06201022632499,$\gamma=0.5$
6826.0,65.23208047842142,$\gamma=0.5$
6846.0,65.28179333090708,$\gamma=0.5$
6866.0,65.05067221908371,$\gamma=0.5$
6886.0,64.81955110726034,$\gamma=0.5$
6906.0,64.7280184193759,$\gamma=0.5$
6926.0,64.75069445298875,$\gamma=0.5$
6946.0,64.7733704866016,$\gamma=0.5$
6966.0,65.11630187769481,$\gamma=0.5$
6986.0,65.53929712008852,$\gamma=0.5$
0.0,0.0,$\gamma=1$
66.0,5.115863977766754,$\gamma=1$
86.0,5.547980509322054,$\gamma=1$
106.0,5.980097040877354,$\gamma=1$
126.0,6.431032123085418,$\gamma=1$
146.0,7.2395199368977385,$\gamma=1$
166.0,8.04800775071006,$\gamma=1$
186.0,8.83739536925616,$\gamma=1$
206.0,9.582215857924686,$\gamma=1$
226.0,10.327036346593209,$\gamma=1$
246.0,10.942821490843475,$\gamma=1$
266.0,11.453032247132805,$\gamma=1$
286.0,11.963243003422134,$\gamma=1$
306.0,12.819670262561992,$\gamma=1$
326.0,13.762651666760833,$\gamma=1$
346.0,14.705633070959678,$\gamma=1$
366.0,14.961922575762184,$\gamma=1$
386.0,15.046539067343708,$\gamma=1$
406.0,15.131155558925233,$\gamma=1$
426.0,15.215772050506757,$\gamma=1$
446.0,15.30038854208828,$\gamma=1$
466.0,15.385005033669804,$\gamma=1$
486.0,15.920755951714098,$\gamma=1$
506.0,16.82561690838107,$\gamma=1$
526.0,17.730477865048037,$\gamma=1$
546.0,18.63533882171501,$\gamma=1$
566.0,19.54019977838198,$\gamma=1$
586.0,20.343105872228833,$\gamma=1$
606.0,19.208868114016404,$\gamma=1$
626.0,18.074630355803972,$\gamma=1$
646.0,17.90485434109412,$\gamma=1$
666.0,19.985489444466303,$\gamma=1$
686.0,22.066124547838488,$\gamma=1$
706.0,23.452578753050616,$\gamma=1$
726.0,23.219277253379854,$\gamma=1$
746.0,22.985975753709095,$\gamma=1$
766.0,23.209077680836906,$\gamma=1$
786.0,23.805600647485072,$\gamma=1$
806.0,24.402123614133238,$\gamma=1$
826.0,24.9753470767373,$\gamma=1$
846.0,25.105879629201066,$\gamma=1$
866.0,25.23641218166483,$\gamma=1$
886.0,25.366944734128595,$\gamma=1$
906.0,25.497477286592357,$\gamma=1$
926.0,25.628009839056126,$\gamma=1$
946.0,25.75854239151989,$\gamma=1$
966.0,25.889074943983655,$\gamma=1$
986.0,26.019607496447417,$\gamma=1$
1006.0,26.073744318125602,$\gamma=1$
1026.0,26.108782202838448,$\gamma=1$
1046.0,26.143820087551294,$\gamma=1$
1066.0,26.17885797226414,$\gamma=1$
1086.0,26.213895856976986,$\gamma=1$
1106.0,26.300632461135248,$\gamma=1$
1126.0,27.369645474312893,$\gamma=1$
1146.0,28.438658487490535,$\gamma=1$
1166.0,29.507671500668174,$\gamma=1$
1186.0,30.508226569568684,$\gamma=1$
1206.0,31.452770585058165,$\gamma=1$
1226.0,32.39731460054764,$\gamma=1$
1246.0,32.015397924496156,$\gamma=1$
1266.0,31.301866001437677,$\gamma=1$
1286.0,30.58833407837921,$\gamma=1$
1306.0,31.69943783996328,$\gamma=1$
1326.0,33.266700624667415,$\gamma=1$
1346.0,34.754597348493604,$\gamma=1$
1366.0,34.734537780297615,$\gamma=1$
1386.0,34.71447821210163,$\gamma=1$
1406.0,35.04594073075721,$\gamma=1$
1426.0,36.197621591748764,$\gamma=1$
1446.0,37.34930245274032,$\gamma=1$
1466.0,37.81677220074079,$\gamma=1$
1486.0,37.72443277540381,$\gamma=1$
1506.0,37.63209335006684,$\gamma=1$
1526.0,38.17711577388629,$\gamma=1$
1546.0,39.243616149639806,$\gamma=1$
1566.0,40.310116525393305,$\gamma=1$
1586.0,40.44113064100171,$\gamma=1$
1606.0,39.8067467968035,$\gamma=1$
1626.0,39.1723629526053,$\gamma=1$
1646.0,39.55854954779453,$\gamma=1$
1666.0,40.77974844132038,$\gamma=1$
1686.0,42.00094733484623,$\gamma=1$
1706.0,42.515749670476374,$\gamma=1$
1726.0,42.45259110249697,$\gamma=1$
1746.0,42.38943253451756,$\gamma=1$
1766.0,42.81479346596058,$\gamma=1$
1786.0,43.63985222741306,$\gamma=1$
1806.0,44.46491098886554,$\gamma=1$
1826.0,44.245215177295854,$\gamma=1$
1846.0,43.17072004610192,$\gamma=1$
1866.0,42.09622491490798,$\gamma=1$
1886.0,41.7374638131762,$\gamma=1$
1906.0,43.04874906459672,$\gamma=1$
1926.0,44.36003431601724,$\gamma=1$
1946.0,45.137669676488656,$\gamma=1$
1966.0,45.478682335820494,$\gamma=1$
1986.0,45.81969499515233,$\gamma=1$
2006.0,45.95662336109172,$\gamma=1$
2026.0,46.042530642278905,$\gamma=1$
2046.0,46.14745089189618,$\gamma=1$
2066.0,46.61361781366822,$\gamma=1$
2086.0,47.07978473544026,$\gamma=1$
2106.0,46.99806386423344,$\gamma=1$
2126.0,45.63793792503137,$\gamma=1$
2146.0,44.27781198582931,$\gamma=1$
2166.0,44.11755885199606,$\gamma=1$
2186.0,44.93901997350035,$\gamma=1$
2206.0,45.76048109500464,$\gamma=1$
2226.0,46.299207708742415,$\gamma=1$
2246.0,46.606606055426994,$\gamma=1$
2266.0,46.91400440211157,$\gamma=1$
2286.0,46.28213496957367,$\gamma=1$
2306.0,44.88177360662776,$\gamma=1$
2326.0,43.48141224368185,$\gamma=1$
2346.0,42.08105088073595,$\gamma=1$
2366.0,42.41287132258907,$\gamma=1$
2386.0,43.17773731243521,$\gamma=1$
2406.0,43.942603302281356,$\gamma=1$
2426.0,44.7074692921275,$\gamma=1$
2446.0,45.47233528197365,$\gamma=1$
2466.0,46.23720127181979,$\gamma=1$
2486.0,47.002067261665935,$\gamma=1$
2506.0,47.77746366321406,$\gamma=1$
2526.0,48.75293803773865,$\gamma=1$
2546.0,49.728412412263246,$\gamma=1$
2566.0,50.70388678678784,$\gamma=1$
2586.0,50.91965272233671,$\gamma=1$
2606.0,50.51383893618042,$\gamma=1$
2626.0,50.10802515002415,$\gamma=1$
2646.0,49.70221136386787,$\gamma=1$
2666.0,50.495645726371194,$\gamma=1$
2686.0,51.58889219305269,$\gamma=1$
2706.0,52.590562435644294,$\gamma=1$
2726.0,51.85228311051795,$\gamma=1$
2746.0,51.114003785391596,$\gamma=1$
2766.0,50.791088295677824,$\gamma=1$
