Elapsed time,Accuracy (%),Method
270,0.08163636426058682,Polaris
320,0.05440000036239624,Polaris
370,0.07164999805768331,Polaris
420,0.16468333306948343,Polaris
470,0.17851666640281677,Polaris
520,0.1976545450782776,Polaris
570,0.2154461535160358,Polaris
620,0.22697499989032746,Polaris
670,0.23214545447262852,Polaris
720,0.24081666613101957,Polaris
770,0.2688999994643529,Polaris
820,0.2724833332649867,Polaris
870,0.2755272726717862,Polaris
920,0.28944545418999407,Polaris
970,0.3024636361867731,Polaris
1020,0.3066454545627941,Polaris
1070,0.3124999996948242,Polaris
1120,0.3249545453747836,Polaris
1170,0.32920909082239325,Polaris
1220,0.3340636362179843,Polaris
1270,0.3416999998543479,Polaris
1320,0.3454272726561806,Polaris
1370,0.3528363634872436,Polaris
1420,0.3537454545610601,Polaris
1470,0.36084999979972837,Polaris
1520,0.3623090909004211,Polaris
1570,0.36887272711840546,Polaris
1620,0.37047272729526864,Polaris
1670,0.3738181816968051,Polaris
1720,0.37677272728139705,Polaris
1770,0.3777727272120389,Polaris
1820,0.3810090908449346,Polaris
1870,0.384372727208571,Polaris
1920,0.3877545453869213,Polaris
1970,0.3912999999323758,Polaris
2020,0.3913909090891752,Polaris
2070,0.3919090908605402,Polaris
2120,0.3941285714421953,Polaris
2170,0.39819999978542325,Polaris
2220,0.3998200000915527,Polaris
2270,0.40444545457493175,Polaris
2320,0.4029000000294772,Polaris
